company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year,raised_amount_usd
/company/kontera,Kontera,advertising,USA,CA,SF Bay,San Francisco,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2007-08-01,2007-08,2007-Q3,2007,10300000
/company/exelate,eXelate,advertising,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2007-10-01,2007-10,2007-Q4,2007,4000000
/company/clarizen,Clarizen,software,USA,CA,SF Bay,San Mateo,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2006-12-04,2006-12,2006-Q4,2006,7000000
/company/payoneer,Payoneer,other,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2008-07-24,2008-07,2008-Q3,2008,8000000
/company/picapp,PicApp,web,USA,CA,SF Bay,San Francisco,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2008-09-17,2008-09,2008-Q3,2008,3200000
/company/imagine-communications,Imagine Communications,software,USA,CA,San Diego,San Diego,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2007-10-30,2007-10,2007-Q4,2007,15000000
/company/sundaysky,SundaySky,software,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2009-01-06,2009-01,2009-Q1,2009,8000000
/company/red-bend-software,Red Bend Software,mobile,USA,MA,Boston,Waltham,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2008-04-24,2008-04,2008-Q2,2008,10000000
/company/optier,OpTier,analytics,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2008-09-23,2008-09,2008-Q3,2008,47500000
/company/kontera,Kontera,advertising,USA,CA,SF Bay,San Francisco,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2009-07-23,2009-07,2009-Q3,2009,15500000
/company/wanova,Wanova,enterprise,USA,CA,SF Bay,Campbell,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2009-08-19,2009-08,2009-Q3,2009,13000000
/company/perfecto-mobile,Perfecto Mobile,mobile,USA,MA,Boston,Woburn,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2009-09-14,2009-09,2009-Q3,2009,7000000
/company/clarizen,Clarizen,software,USA,CA,SF Bay,San Mateo,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2009-12-14,2009-12,2009-Q4,2009,8000000
/company/proficiency,Proficiency,software,USA,MA,Boston,Marlborough,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2008-02-26,2008-02,2008-Q1,2008,4250000
/company/skybox-security,Skybox Security,security,USA,CA,SF Bay,San Jose,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2009-12-28,2009-12,2009-Q4,2009,2000000
/company/skybox-security,Skybox Security,security,USA,CA,SF Bay,San Jose,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2006-03-28,2006-03,2006-Q1,2006,8800000
/company/c2-microsystems,C2 Microsystems,hardware,USA,CA,SF Bay,San Jose,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2009-10-12,2009-10,2009-Q4,2009,10000000
/company/mformation-technologies,Mformation Technologies,software,USA,NJ,Edison,Edison,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2007-05-25,2007-05,2007-Q2,2007,20000000
/company/octavian,Octavian,software,USA,MA,Boston,Woburn,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2007-10-10,2007-10,2007-Q4,2007,10000000
/company/mobicious,Mobicious,mobile,USA,MA,Boston,Needham,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2007-06-05,2007-06,2007-Q2,2007,4000000
/company/perfecto-mobile,Perfecto Mobile,mobile,USA,MA,Boston,Woburn,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2007-03-02,2007-03,2007-Q1,2007,6600000
/company/proficiency,Proficiency,software,USA,MA,Boston,Marlborough,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2007-02-20,2007-02,2007-Q1,2007,5000000
/company/verix,Verix,software,USA,CA,SF Bay,Mountain View,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2006-02-12,2006-02,2006-Q1,2006,12700000
/company/imagine-communications,Imagine Communications,software,USA,CA,San Diego,San Diego,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2006-03-30,2006-03,2006-Q1,2006,9200000
/company/optier,OpTier,analytics,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2006-03-06,2006-03,2006-Q1,2006,7000000
/company/imagine-communications,Imagine Communications,software,USA,CA,San Diego,San Diego,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2010-04-20,2010-04,2010-Q2,2010,10000000
/company/red-bend-software,Red Bend Software,mobile,USA,MA,Boston,Waltham,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2005-02-02,2005-02,2005-Q1,2005,10000000
/company/exelate,eXelate,advertising,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2010-08-03,2010-08,2010-Q3,2010,16000000
/company/impress-software-solutions,Impress Software Solutions,software,USA,MA,Boston,Waltham,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2005-09-12,2005-09,2005-Q3,2005,10000000
/company/sundaysky,SundaySky,software,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2010-10-12,2010-10,2010-Q4,2010,9000000
/company/octavian,Octavian,software,USA,MA,Boston,Woburn,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2005-06-01,2005-06,2005-Q2,2005,5000000
/company/realmatch,RealMatch,advertising,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2010-11-15,2010-11,2010-Q4,2010,4700000
/company/group-commerce,Group Commerce,public_relations,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2010-06-01,2010-06,2010-Q2,2010,8000000
/company/outbrain,Outbrain,web,USA,NY,New York,New York City,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2011-02-14,2011-02,2011-Q1,2011,11000000
/company/clarizen,Clarizen,software,USA,CA,SF Bay,San Mateo,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2011-04-28,2011-04,2011-Q2,2011,12000000
/company/group-commerce,Group Commerce,public_relations,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2011-05-12,2011-05,2011-Q2,2011,10000000
/company/personetics-technologies,Personetics Technologies,finance,USA,NY,New York,White Plains,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2011-05-25,2011-05,2011-Q2,2011,6500000
/company/wanova,Wanova,enterprise,USA,CA,SF Bay,Campbell,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2011-08-23,2011-08,2011-Q3,2011,10000000
/company/amadesa,Amadesa,software,USA,IL,Chicago,Evanston,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2011-10-05,2011-10,2011-Q4,2011,7400000
/company/ycd-multimedia,YCD Multimedia,software,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2011-10-27,2011-10,2011-Q4,2011,6000000
/company/outbrain,Outbrain,web,USA,NY,New York,New York City,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2011-12-14,2011-12,2011-Q4,2011,35000000
/company/group-commerce,Group Commerce,public_relations,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2012-05-29,2012-05,2012-Q2,2012,21000000
/company/clarizen,Clarizen,software,USA,CA,SF Bay,San Mateo,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2012-06-05,2012-06,2012-Q2,2012,12000000
/company/tapingo,Tapingo,mobile,USA,CA,SF Bay,San Francisco,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2012-07-17,2012-07,2012-Q3,2012,3500000
/company/exelate,eXelate,advertising,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2012-09-24,2012-09,2012-Q3,2012,12000000
/company/samanage,Samanage,software,USA,NC,Raleigh-Durham,Cary,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2012-09-25,2012-09,2012-Q3,2012,3000000
/company/snap-mylife,"SnapOne, Inc.",enterprise,USA,NJ,Princeton,Princeton,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2007-06-10,2007-06,2007-Q2,2007,4000000
/company/perfecto-mobile,Perfecto Mobile,mobile,USA,MA,Boston,Woburn,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2012-10-16,2012-10,2012-Q4,2012,15000000
/company/tripboard,Desti,travel,USA,CA,SF Bay,Menlo Park,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,angel,2013-01-11,2013-01,2013-Q1,2013,1000000
/company/abes-market,Abe's Market,ecommerce,USA,MN,Minneapolis,Minneapolis,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,venture,2013-01-17,2013-01,2013-Q1,2013,5000000
/company/personetics-technologies,Personetics Technologies,finance,USA,NY,New York,White Plains,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-b,2013-06-18,2013-06,2013-Q2,2013,11500000
/company/realmatch,RealMatch,advertising,USA,NY,New York,New York,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-c+,2013-07-22,2013-07,2013-Q3,2013,7000000
/company/abes-market,Abe's Market,ecommerce,USA,MN,Minneapolis,Minneapolis,/financial-organization/carmel-ventures,Carmel Ventures,,ISR,,Herzeliya,Herzeliya,series-a,2012-10-31,2012-10,2012-Q4,2012,680000
/company/pharmacopeia,Pharmacopeia,biotech,USA,NJ,Cranbury,Cranbury,/financial-organization/carpe-diem-capital-management,Carpe Diem Capital Management,,USA,NJ,Monroe Township,Monroe Township,venture,2005-07-27,2005-07,2005-Q3,2005,7630000
/company/hiplogiq,HipLogiq,web,USA,TX,Dallas,Dallas,/financial-organization/carriage-house-partners,Carriage House Partners,,,,unknown,,series-a,2013-05-13,2013-05,2013-Q2,2013,5000000
/company/axiom,Axiom,legal,USA,NY,New York,New York,/financial-organization/carrick-capital-partners,Carrick Capital Partners,,USA,CA,SF Bay,San Francisco,venture,2013-02-06,2013-02,2013-Q1,2013,
/company/redit,redIT,software,USA,CA,San Diego,San Diego,/financial-organization/cartesian-capital-group,Cartesian Capital Group,,USA,NY,New York,New York,series-a,2013-08-21,2013-08,2013-Q3,2013,72000000
/company/pipefish,Pipefish,web,USA,GA,Atlanta,Alpharetta,/financial-organization/cas-group-ventures,CAS Group Ventures,,,,unknown,,angel,2012-07-15,2012-07,2012-Q3,2012,300000
/company/echolocation,Echolocation,mobile,USA,NY,New York,Brooklyn,/financial-organization/casabona-ventures,Casabona Ventures,,USA,NJ,Kinnelon,Kinnelon,angel,2013-01-08,2013-01,2013-Q1,2013,200000
/company/schrodinger,Schrodinger,biotech,USA,NY,New York,New York,/financial-organization/cascade-investment,Cascade Investment,,USA,CO,Colorado Springs,Colorado Springs,venture,2010-04-29,2010-04,2010-Q2,2010,10000000
/company/osprey-pharmaceuticals-usa,Osprey Pharmaceuticals USA,biotech,USA,CA,SF Bay,San Francisco,/financial-organization/cascadia-partners,Cascadia Partners,,USA,OR,Portland,Portland,venture,2007-01-30,2007-01,2007-Q1,2007,5920000
/company/serveron,Serveron,hardware,USA,OR,Portland,Hillsboro,/financial-organization/cascadia-partners,Cascadia Partners,,USA,OR,Portland,Portland,venture,2007-03-22,2007-03,2007-Q1,2007,5000000
/company/serveron,Serveron,hardware,USA,OR,Portland,Hillsboro,/financial-organization/cascadia-partners,Cascadia Partners,,USA,OR,Portland,Portland,series-c+,2006-01-30,2006-01,2006-Q1,2006,3000000
/company/foundation-medicine,Foundation Medicine,medical,USA,MA,Boston,Cambridge,/financial-organization/casdin-capital,Casdin Capital,,USA,NY,New York,New York,series-b,2012-09-20,2012-09,2012-Q3,2012,42500000
/company/neuros-medical,Neuros Medical,medical,USA,OH,Cleveland,Willoughby,/financial-organization/case-technology-ventures,Case Technology Ventures,,,,unknown,,venture,2009-03-01,2009-03,2009-Q1,2009,375000
/company/permissiontv,PermissionTV,games_video,USA,MA,Boston,Waltham,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2007-06-01,2007-06,2007-Q2,2007,9000000
/company/health-guru,Health Guru Media Inc.,health,USA,NY,New York,New York,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2009-10-21,2009-10,2009-Q4,2009,3200000
/company/ratepoint,RatePoint,software,USA,MA,Boston,Needham,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2009-01-07,2009-01,2009-Q1,2009,10000000
/company/eightfold-logic,Eightfold Logic,advertising,USA,CA,SF Bay,San Francisco,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2009-02-10,2009-02,2009-Q1,2009,8000000
/company/agito-networks,Agito Networks,enterprise,USA,CA,SF Bay,Santa Clara,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2009-04-10,2009-04,2009-Q2,2009,13000000
/company/agiliance,Agiliance,,USA,CA,SF Bay,Sunnyvale,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2008-07-01,2008-07,2008-Q3,2008,10000000
/company/pgp-trustcenter,PGP TrustCenter,security,USA,MA,Boston,Newton,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-a,2007-05-29,2007-05,2007-Q2,2007,8500000
/company/trapeze-networks,Trapeze Networks,,USA,CA,SF Bay,Pleasanton,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2006-08-28,2006-08,2006-Q3,2006,30000000
/company/eightfold-logic,Eightfold Logic,advertising,USA,CA,SF Bay,San Francisco,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,venture,2010-05-04,2010-05,2010-Q2,2010,5200000
/company/silverstorm-technologies,SilverStorm Technologies,public_relations,USA,PA,Philadelphia,King of Prussia,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,venture,2006-01-10,2006-01,2006-Q1,2006,13000000
/company/whaleback-systems,Whaleback Systems,network_hosting,USA,NH,Portsmouth,Portsmouth,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2006-09-25,2006-09,2006-Q3,2006,7500000
/company/network-intelligence,Network Intelligence,security,USA,MA,Boston,Westwood,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2009-02-28,2009-02,2009-Q1,2009,12000000
/company/netdevices,NetDevices,software,USA,CA,SF Bay,Sunnyvale,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2005-08-16,2005-08,2005-Q3,2005,25000000
/company/trapeze-networks,Trapeze Networks,,USA,CA,SF Bay,Pleasanton,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2005-04-06,2005-04,2005-Q2,2005,17500000
/company/ratepoint,RatePoint,software,USA,MA,Boston,Needham,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2010-08-20,2010-08,2010-Q3,2010,7000000
/company/ahura-scientific,Ahura Scientific,other,USA,ME,Wilmington,Wilmington,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2005-01-19,2005-01,2005-Q1,2005,10000000
/company/byallaccounts,ByAllAccounts,finance,USA,MA,Boston,Woburn,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-b,2010-09-09,2010-09,2010-Q3,2010,5000000
/company/bni-video,BNI Video,software,USA,MA,Boston,Boxborough,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,venture,2010-10-12,2010-10,2010-Q4,2010,16000000
/company/eightfold-logic,Eightfold Logic,advertising,USA,CA,SF Bay,San Francisco,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2011-05-23,2011-05,2011-Q2,2011,2000000
/company/health-guru,Health Guru Media Inc.,health,USA,NY,New York,New York,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,series-c+,2011-06-29,2011-06,2011-Q2,2011,6000000
/company/funambol,Funambol,enterprise,USA,CA,SF Bay,Foster City,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,venture,2012-10-09,2012-10,2012-Q4,2012,5750000
/company/inboundwriter,InboundWriter,enterprise,USA,CA,SF Bay,San Mateo,/financial-organization/castile-ventures,Castile Ventures,,USA,MA,Boston,Wellesley,venture,2012-11-16,2012-11,2012-Q4,2012,2500000
/company/connotate,Connotate,analytics,USA,NJ,New Brunswick,New Brunswick,/financial-organization/castille-ventures,Castille Ventures,,USA,MA,Boston,Wellesley,series-b,2012-04-12,2012-04,2012-Q2,2012,7000000
/company/path-1,Path 1 Network Technologies,public_relations,USA,CA,San Diego,San Diego,/financial-organization/castle-creek-partners,Castle Creek Partners,,USA,CA,San Diego,Rancho Santa Fe,venture,2005-04-26,2005-04,2005-Q2,2005,2380000
/company/bravosolution,BravoSolution,software,USA,PA,Philadelphia,Malvern,/financial-organization/castle-creek-partners,Castle Creek Partners,,USA,CA,San Diego,Rancho Santa Fe,venture,2005-08-16,2005-08,2005-Q3,2005,6500000
/company/repairpal,RepairPal,web,USA,CA,SF Bay,Emeryville,/financial-organization/castrol-innoventures,Castrol innoVentures,,GBR,,Swindon,Swindon,venture,2013-02-11,2013-02,2013-Q1,2013,13000000
/company/advanced-icu-care,Advanced ICU Care,medical,USA,MO,Saint Louis,St. Louis,/financial-organization/catalyst-capital,Catalyst Capital,,GBR,,London,London,series-c+,2011-11-29,2011-11,2011-Q4,2011,8000000
/company/augmenix,Augmenix,medical,USA,MA,Boston,Waltham,/financial-organization/catalyst-health-technology-partners,Catalyst Health & Technology Partners,,USA,MA,Boston,Braintree,series-b,2009-10-16,2009-10,2009-Q4,2009,6100000
/company/sera-prognostics,Sera Prognostics,biotech,USA,UT,Salt Lake City,Salt Lake City,/financial-organization/catalyst-health-technology-partners,Catalyst Health & Technology Partners,,USA,MA,Boston,Braintree,series-a,2011-01-04,2011-01,2011-Q1,2011,1400000
